Hour,P_el,P_fc,m_dot_el,m_dot_fc,eta_el,i_model,V,eta_F,P_comp,m_H2,P_tank_bar
12807,725.822,120.128,12.5458863793485,6.55309167280364,0.605473330890105,2.00467163824276,2.06911277035872,0.999402967023899,35.1980341038372,315.971716065664,636.332450627802
12808,399.944,119.079,7.61219930691482,6.49586776859504,0.670485051026003,1.21680242447913,1.86776425971975,0.999016393253163,21.5394367495195,321.964510772209,648.401283209426
12809,131.793,116.937,2.80148796277431,6.37901972015383,0.75390371545317,0.448571422247741,1.65829713722389,0.997331851707609,7.93952655857921,323.080842310528,650.649452736551
12810,9.01,113.012,0.204866565420734,6.16490739983089,0.809764993622311,0.0339123592103985,1.49339660763304,0.964707407501194,0.577673733426602,319.503310553149,643.444695365486
12811,0,110.327,0,6.01843820745711,0,0,0,0,0,313.543269718739,631.441825497178
12812,0,102.677,0,5.60112374873851,0,0,0,0,0,307.524831511282,619.321349711595
12813,0,95.08,0,5.18670048823064,0,0,0,0,0,301.923707762543,608.041299567601
12814,0,89.743,0,4.89556228350108,0,0,0,0,0,296.737007274312,597.595852508465
12815,0,86.385,0,4.71238032894199,0,0,0,0,0,291.841444990811,587.736725926345
12816,0,84.448,0,4.60671521697624,0,0,0,0,0,287.129064661869,578.246507750036
12817,0,83.221,0,4.53978125085236,0,0,0,0,0,282.522349444893,568.969087543369
12818,0,82.708,0,4.51179663420888,0,0,0,0,0,277.982568194041,559.826465018039
12819,0.06,85.506,0,4.66443007937157,0,0.000264523911639125,1.36229786610739,0,0,273.470771559832,550.740200447498
12820,13.335,88.026,0.305440410385709,4.80189837165535,0.811849355637482,0.0499731743764998,1.5070761001197,0.976050049066954,0.795322771135467,268.80634148046,541.346548825301
12821,105.3,94.546,2.28165639477246,5.15757030248479,0.76502259417959,0.365558599837602,1.63320255768958,0.996725955633878,5.89429850000765,264.309883519191,532.291174663125
12822,264.542,101.572,5.32020502776083,5.54084499359027,0.706833930294106,0.850789804676506,1.77096418877498,0.998593242340579,13.6734070032173,261.433969611478,526.499398843833
12823,424.804,107.068,8.05136500735109,5.84065679295202,0.664041218813201,1.2869335718411,1.88599016308316,0.999069994675348,20.6845145038727,261.213329645649,526.05505410339
12824,562.301,110.759,10.2029163986689,6.04200420042004,0.634464134239673,1.6305186185136,1.97429736031878,0.999265966631294,26.3160873537412,263.424037860048,530.507178468215
12825,689.286,113.47,12.0648187971237,6.18989171644437,0.611182938300061,1.92784910527502,2.04973453850632,0.999379175957801,31.3481137975663,267.584950058297,538.886800191726
12826,782.392,111.749,13.3639575717704,6.0960096009601,0.596028943212935,2.13531087370977,2.10197575651494,0.99943949375755,35.0781137547508,273.459877138976,550.718260276373
12827,793.625,108.647,13.512013969398,5.92679267926793,0.594354068866033,2.15895426168289,2.10791201579768,0.999445632037914,35.9025426451316,280.727825109787,565.35511195692
12828,761.728,108.235,13.067022188354,5.90431770449772,0.599419358035991,2.08789273720532,2.09006001369523,0.999426764099056,35.1517830342336,288.313046399917,580.630917374578
12829,599.423,107.288,10.73677909978,5.85265799307203,0.627586702946717,1.71577209738384,1.99600561903495,0.999302439364697,29.2119905643072,295.475750883773,595.055820192107
12830,451.895,105.913,8.4646308258698,5.77765049232196,0.658111144948712,1.35292872125602,1.90307075526112,0.999115359844549,23.2042726180364,300.359871990481,604.891905496491
12831,274.813,106.262,5.48593794893353,5.79668875978507,0.704032931829287,0.877255987955268,1.77808554505872,0.998635683209099,15.1002741153379,303.046852324029,610.303189777644
12832,139.539,104.366,2.95929028446071,5.69326023511442,0.750648423134505,0.473771154069364,1.6657255707031,0.997473769637502,8.14174112185578,302.736101513177,609.67737165865
12833,46.613,104.118,1.04331257188448,5.67973160952459,0.794743412552472,0.167805284764349,1.56604034195561,0.992867596059525,2.8584907185357,300.002131562523,604.171455432019
12834,2.583,101.281,0.0553065953489013,5.52497067888607,0.757792497770523,0.0100288630946055,1.45678679443209,0.880658947779485,0.150449099321785,295.365712524883,594.834214981846
12835,0,98.892,0,5.39464855576467,0,0,0,0,0,289.896048441346,583.818910214299
12836,0,94.405,0,5.14987862422606,0,0,0,0,0,284.501399885582,572.954678508661
12837,0,88.604,0,4.8334287974252,0,0,0,0,0,279.351521261355,562.583386653195
12838,0,82.477,0,4.49919537408286,0,0,0,0,0,274.51809246393,552.849390111044
12839,0,77.794,0,4.24373346425552,0,0,0,0,0,270.018897089847,543.788503099093
12840,0,75.545,0,4.12104846848321,0,0,0,0,0,265.775163625592,535.242088411267
12841,0,74.504,0,4.0642609715517,0,0,0,0,0,261.654115157109,526.942747876114
12842,0,74.237,0,4.04969587867878,0,0,0,0,0,257.589854185557,518.757771143953
12843,0,75.791,0,4.13446799225377,0,0,0,0,0,253.540158306878,510.602126914577
12844,9.311,77.18,0.21329954721475,4.21023920573876,0.810185718088507,0.0352590369867126,1.49470669475992,0.966055366891139,0.536130547301274,249.405690314624,502.275760927419
12845,103.258,80.66,2.24403802823827,4.40007637127349,0.765853123791015,0.359551256358125,1.63134189444163,0.996671253254936,5.59725388859387,245.4087506561,494.226361950861
12846,320.105,87.359,6.30768744668444,4.76551291492786,0.690568492508338,1.00848261850529,1.81307622998677,0.998813211995602,15.6670986495357,243.252712313065,489.884336722926
12847,600.084,92.949,10.7832668148019,5.07045249979543,0.626995798634055,1.72319580280867,1.99789273761901,0.999305444527932,26.8643967421561,244.794886844822,492.99010742705
12848,856.036,98.562,14.382105962036,5.37664675558465,0.584714954149338,2.29790079073456,2.14273312872278,0.999479152851545,36.2252728876028,250.507701159828,504.495090146118
12849,1044.11,103.239,16.8062939487633,5.63178135995418,0.559557271336239,2.68502365748255,2.23923859443432,0.999554247847705,43.0439679661115,259.51316036628,522.631099271311
12850,1177.462,103.701,18.4307460628318,5.6569838802062,0.543955612281893,2.94443528840233,2.30355462523092,0.999593519654176,48.147856705826,270.687672955089,545.135344489039
12851,1212.002,101.634,18.8309169568927,5.54422714998773,0.54025327188897,3.00833928617236,2.31936085458561,0.999602154225161,50.260841119576,283.461435137714,570.860303338577
12852,1166.89,99.473,18.2784614748498,5.42634263426343,0.545378745552257,2.92011669323401,2.29753585629742,0.999590134504878,49.8293775882517,296.748124944619,597.618242279549
12853,1059.067,98.682,16.9470184781991,5.38319286474102,0.558167968249463,2.70749620645781,2.24482046067549,0.999557947644975,47.1061602372852,309.600243785206,623.501002861482
12854,837.655,98.069,9.04255604745669,5.34975315713389,0.588054886530195,2.24919441811241,2.13053916083974,0.999467873890915,39.7875347762512,321.164069398664,646.789281897556
12855,543.5,97.936,5.34975315713388,5.34249788615225,0.638736759894127,1.57860492806947,1.96104355428174,0.999241827354645,28.0637823451534,324.856872288986,654.226182713059
12856,281.661,100.407,5.34249788615227,5.47729318386384,0.702147047404698,0.895236145952007,1.78291019325295,0.998663084506029,15.9060792772778,324.864127559968,654.24079403467
12857,97.191,98.75,2.10441595015169,5.3869023265963,0.768969388145081,0.3372547597885,1.62437210024262,0.996451184039519,5.97776745800122,324.729332262257,653.969331059459
12858,7.388,98.069,0.167390732473249,5.34975315713389,0.806851335255727,0.0279277771714514,1.4870398015436,0.957144635359338,0.473302248938929,321.446845885812,647.358762790617
12859,0,98.973,0,5.39906717944522,0,0,0,0,0,316.264483461151,636.922052116676
12860,0,96.899,0,5.28592859285929,0,0,0,0,0,310.865416281706,626.048921786598
12861,0,89.046,0,4.85754029948449,0,0,0,0,0,305.579487688847,615.403640186017
12862,0,85.282,0,4.65221067561302,0,0,0,0,0,300.721947389362,605.621085717908
12863,0,82.826,0,4.51823364154597,0,0,0,0,0,296.069736713749,596.252042637373
12864,0,82.08,0,4.4775386629572,0,0,0,0,0,291.551503072203,587.152814638636
12865,0,83.146,0,4.53568993262963,0,0,0,0,0,287.073964409246,578.135541872398
12866,0,84.835,0,4.62782641900554,0,0,0,0,0,282.538274476616,569.001158814142
12867,0,93.826,0,5.11829364754657,0,0,0,0,0,277.910448057611,559.681222957371
12868,11.232,110.947,0.257059819842784,6.05225977143169,0.811496343164,0.0422471923122032,1.50096600416307,0.971670186614034,0.673968694579233,272.792154410064,549.37353978772
12869,102.649,123.728,2.2269390313707,6.74947494749475,0.766231883206946,0.356820687308971,1.63049382501697,0.996645780032228,5.78031110528468,266.996954458475,537.702641414315
12870,283.32,132.306,5.65435173505495,7.21741265035594,0.70121707636242,0.904150283298767,1.78529829476119,0.998676265332884,14.55936982964,262.474418542351,528.594749105494
12871,544.537,134.681,9.93489791855786,7.34697106074244,0.637981954585095,1.58771827343718,1.96337224285972,0.999246179190408,25.5095490733032,260.91135762705,525.446915511086
12872,829.599,137.818,14.0153046421835,7.51809726427188,0.588736680434061,2.23932563928355,2.12806687002638,0.999465528794343,36.1541217573661,263.499284484866,530.658716934278
12873,1084.209,140.454,17.2950665005126,7.66189346207348,0.554763336784011,2.76307661065983,2.25861721405043,0.999566839706989,45.1270559700258,269.996491862777,543.743381424198
12874,1256.172,140.993,19.3565333174357,7.69129640236751,0.535470805642709,3.09227589233375,2.34010111158705,0.999612953334063,51.3383308781582,279.629664901217,563.14353749892
12875,1260.016,139.355,19.3901119197157,7.60194201238305,0.535168329507692,3.0976381187152,2.34142530171372,0.99961362333868,52.4101035923403,291.294901816285,586.636047796192
12876,1197.79,135.839,18.6429865581069,7.41014101410141,0.54198529536226,2.97832834843759,2.31193959655918,0.999598145357306,51.3184124887902,303.083071723617,610.376131683925
12877,1085.651,133.295,15.8907081784974,7.27136349998636,0.554983686153531,2.75945736187408,2.25771917495725,0.999566271582659,48.3427135697222,314.315917267623,632.997853088429
12878,872.785,128.854,7.27136349998636,7.02910291029103,0.582953268365669,2.3238358090034,2.14922097154076,0.999484965732239,41.2112969212739,322.935261946134,650.356269817548
12879,623.641,127.015,7.02910291029104,6.92878378746965,0.6233074541582,1.76989211697388,2.00975187337337,0.99932376947566,31.3931743734573,323.177522535829,650.844156127914
12880,345.907,126.911,6.71038968939564,6.92311049286747,0.684209462844948,1.07279085181795,1.83005726472128,0.998884353765454,19.0227627993218,323.277841658651,651.046187860579
12881,107.514,125.141,2.31496387311797,6.82655538281101,0.764290359321237,0.370877529958474,1.63484427326118,0.996772910253097,6.56055351201157,323.065120855179,650.617791446311
12882,6.847,121.24,0.154903528641888,6.61375228431934,0.805349480537138,0.0259336735081504,1.484683783151,0.953849381426447,0.436199801568592,318.553529345486,641.531939974092
12883,0,117.589,0,6.41458691323678,0,0,0,0,0,312.094680589808,628.524525550706
12884,0,108.387,0,5.91260944276246,0,0,0,0,0,305.680093676572,615.606249633197
12885,0,99.612,0,5.43392521070289,0,0,0,0,0,299.767484233809,603.698901395939
12886,0,95.027,0,5.18380929001991,0,0,0,0,0,294.333559023106,592.755570806386
12887,0,92.111,0,5.02473883752012,0,0,0,0,0,289.149749733086,582.315946303983
12888,0,90.17,0,4.91885552191583,0,0,0,0,0,284.125010895566,572.196672281433
12889,0,90.403,0,4.93156588386111,0,0,0,0,0,279.20615537365,562.290635666768
12890,0,92.883,0,5.06685213975943,0,0,0,0,0,274.274589489789,552.359001774393
12891,0,99.612,0,5.43392521070289,0,0,0,0,0,269.20773735003,542.154916170757
12892,16.395,113.341,0.375485449759912,6.18285464910127,0.811292439023093,0.0611587905879825,1.51487874170223,0.980430367200216,0.969082736962817,263.773812139327,531.211585581204
12893,141.433,123.283,3.00826474901473,6.72519979270654,0.749648487080908,0.481591972924752,1.66801603788728,0.997514794387005,7.68302809638238,257.966442939986,519.516179674844
12894,381.539,129.651,7.34415215399818,7.07257998527125,0.674493225218512,1.17399750059168,1.85659842422719,0.998980530134278,18.6286220440778,254.249507896294,512.030679343905
12895,640.202,132.614,11.3665963176354,7.23421433052396,0.619686052186269,1.81634872272741,2.02153171008886,0.999341065369601,28.8462111611186,254.521080065021,512.577595966064
12896,798.691,136.805,13.5997786477765,7.46283719281019,0.593366087856632,2.17296955838394,2.1114293370987,0.999449207620204,34.7770662466575,258.653462052132,520.899760967194
12897,834.845,139.058,14.0849251957173,7.58574039222104,0.587968717199302,2.25044346860049,2.13085203013519,0.99946816923376,36.417221376991,264.790403507098,533.258889322172
12898,822.353,137.5,13.9106785036719,7.5007500750075,0.589894896991958,2.22261770619456,2.12388002470065,0.999461511050258,36.3775374360228,271.289588310595,546.347536130775
12899,778.872,136.361,13.3120940965408,7.43861658893162,0.596618090133923,2.12702870363041,2.09989551724666,0.999437311272649,35.19341637189,277.699516739259,559.256430370262
12900,702.24,134.277,12.236878663725,7.32493249324932,0.609127184774476,1.9553256496584,2.05667017509876,0.999387899875146,32.666918948038,283.572994246868,571.084971173412
12901,584.409,131.962,10.5179069315723,7.19864713744102,0.630385778995754,1.68082001376994,1.98711399267732,0.999287933827251,28.3021687390335,288.484940417344,580.977093110558
12902,425.8,129.172,8.04975613013684,7.04645009955541,0.664064554268971,1.28667664739348,1.88592353819341,0.999069808971267,21.7754664020359,291.804200211475,587.661719017489
12903,260.945,128.552,5.24247492156317,7.01262853558083,0.708158112512844,0.838376946553037,1.76761580054011,0.998572414139956,14.2039318003032,292.807506242057,589.682267543537
12904,136.989,127.535,2.91181567621453,6.95715026048059,0.751622355934956,0.466189849920254,1.66349865046557,0.997432687403017,7.86721999718595,291.037352628039,586.117371921799
12905,46.484,125.844,1.04176727718828,6.86490467228541,0.794783972411584,0.167558513921479,1.5659438555736,0.992857091852422,2.79652698349022,286.992018043773,577.970510861993
12906,3.904,122.039,0.0866098508921478,6.65733846111884,0.78577572941143,0.0150277353317404,1.46823718391233,0.920356923524078,0.230297412624954,281.168880648676,566.24334953533
12907,0,117.443,0,6.40662248042986,0,0,0,0,0,274.598152038449,553.01062133099
12908,0,108.378,0,5.91211848457573,0,0,0,0,0,268.191529558019,540.108384909387
12909,0,100.172,0,5.46447372009928,0,0,0,0,0,262.279411073443,528.202025408177
12910,0,94.837,0,5.17344461718899,0,0,0,0,0,256.814937353344,517.197173464469
12911,0,91.491,0,4.99091727354554,0,0,0,0,0,251.641492736155,506.778422278654
12912,0,89.495,0,4.88203365791125,0,0,0,0,0,246.65057546261,496.727261183919
12913,0,90.012,0,4.91023647819327,0,0,0,0,0,241.768541804698,486.895379772924
12914,0,92.122,0,5.02533889752612,0,0,0,0,0,236.858305326505,477.006700968896
12915,0,99.073,0,5.40452227040886,0,0,0,0,0,231.832966428979,466.886218491175
12916,16.574,112.957,0.381130917132552,6.16190709980089,0.811213266722524,0.0620603252566611,1.51546588320182,0.980714650312645,0.914624113124786,226.42844415857,456.002102204998
12917,173.005,124.324,3.63609484246841,6.78198728963805,0.737225700701605,0.581851270858398,1.69685145175868,0.997943022325069,8.61702358499326,220.647667975902,444.360251723407
12918,490.852,129.142,9.13561099134531,7.04481357226632,0.648744284495789,1.46007873050122,1.93067358625396,0.999180280453866,21.499249434818,217.501775528732,438.024768676871
12919,887.365,131.397,14.8289157752376,7.16782587349644,0.579895802261063,2.36925263998255,2.16057395295764,0.999494838560444,35.0605672699181,219.592572947811,442.235405825078
12920,1237.94,133.935,19.1981380534136,7.30627608215367,0.536902531654635,3.06698147250191,2.33385345048233,0.999609761231029,46.1520988547011,227.253662849552,457.664002322119
12921,1458.085,137.457,21.7084601423986,7.49840438589313,0.515123060676229,3.46785924636658,2.43263885860509,0.999654872072579,53.4828150457637,239.145524820812,481.61291067671
12922,1515.313,137.355,22.3242762302261,7.49284019311022,0.510061494501293,3.56620000649515,2.45680240135855,0.999664389245666,56.5317848429166,253.355580577318,510.23040757069
12923,1472.797,135.33,21.8386745179128,7.38237460109647,0.51404399537508,3.48865341027501,2.4377503955842,0.999656929212068,56.8033725461432,268.187016614434,540.099296334981
12924,1351.195,132.036,20.4544184295049,7.20268390475411,0.525764938958967,3.26759910747679,2.38334998580858,0.999633720344841,54.5209243089133,282.64331653125,569.212702014515
12925,1201.009,129.129,18.6880981895493,7.04410441044104,0.541568457833477,2.98553230464201,2.31372130795573,0.999599115014624,50.8786634780746,295.895051056001,595.900244843353
12926,984.047,126.808,16.003538900425,6.91749174917492,0.567626450544675,2.55683028415069,2.207357006082,0.999531898897747,44.3480993597399,307.539044835109,619.349973790026
12927,681.813,125.859,11.9220989244868,6.86572293592996,0.612899855376225,1.90505791641524,2.04397742411504,0.999371748720092,33.4794204314004,316.625091986359,637.648278215075
12928,350.815,124.649,6.79417504017552,6.79971633526989,0.682904952474628,1.08617068265738,1.83357833450767,0.998898096686464,19.2170912888849,321.681467974916,647.831265996884
12929,104.668,122.467,2.25745891236676,6.68068625044322,0.765556388091279,0.361694461079277,1.63200651256734,0.99669097759829,6.38509527918806,321.675926679822,647.820106435101
12930,6.125,119.897,0.138160023038475,6.54049041267763,0.802708188568924,0.0232598734876516,1.4812843390013,0.948544213926137,0.388328026985765,317.252699341745,638.912210732383
12931,0,116.766,0,6.36969151460601,0,0,0,0,0,310.850368952106,626.018618111829
12932,0,106.897,0,5.83132858740419,0,0,0,0,0,304.4806774375,613.190756613016
12933,0,98.853,0,5.39252107028885,0,0,0,0,0,298.649348850096,601.447099121636
12934,0,93.817,0,5.11780268935984,0,0,0,0,0,293.256827779807,590.587151938877
12935,0,90.876,0,4.95736846411914,0,0,0,0,0,288.139025090447,580.280457505274
12936,0,88.672,0,4.83713825928047,0,0,0,0,0,283.181656626328,570.296860040549
12937,0,89.078,0,4.85928592859286,0,0,0,0,0,278.344518367047,560.555393048251
12938,0,91.427,0,4.98742601532881,0,0,0,0,0,273.485232438455,550.76932307419
12939,0,99.048,0,5.40315849766795,0,0,0,0,0,268.497806423126,540.725192991358
12940,17.774,112.798,0.406867863322468,6.1532335051687,0.810807073181278,0.0661703037092108,1.51807702436839,0.981912504443906,1.04880564355422,263.094647925458,529.843823194206
12941,190.585,123.089,3.95895735661667,6.71461691623708,0.731095548999347,0.633409756721235,1.71136643938017,0.998110456838428,10.0996326952246,257.348282283612,518.271271775333
12942,535.487,129.089,9.80097585313266,7.04192237405559,0.639756492279404,1.56633202196986,1.95790613175472,0.9992358867357,24.8762768152717,254.592622723991,512.721675050337
12943,930.707,132.06,15.3607471261227,7.20399312658539,0.574270444586526,2.45418172894278,2.18177635893614,0.99951232011054,39.186799822729,257.351676203068,518.278106757628
12944,1249.37,134.706,19.2909864243259,7.34833483348335,0.536062297582882,3.08180859305415,2.33751596644076,0.99961163873805,49.9411641688945,265.508430202606,534.704916493392
12945,1466.855,137.697,21.7627171144854,7.51149660420587,0.514672862872126,3.47652363819193,2.4347688463735,0.999655732220216,57.510513916195,277.451081793448,558.756109582509
12946,1584.844,136.521,23.0378807138674,7.44734473447345,0.50432537524612,3.68015676848885,2.48477152479828,0.999674781497209,62.3099339350631,291.702302303728,587.456507784793
12947,1615.468,135.108,22.9137871629987,7.37026429915719,0.501855504170929,3.73006742051072,2.49701114399389,0.999679133125663,64.68368384218,307.292838283122,618.854140743519
12948,1553.14,132.723,7.37026429915721,7.24016037967433,0.50731987279687,3.62032871912169,2.47009167544122,0.999669407071252,64.206452061368,322.836361146963,650.157094433469
12949,1397.382,130.925,7.24016037967431,7.14207784414805,0.521593146501911,3.34507739679325,2.40243282126929,0.999642204071143,59.3340993309355,322.966465066446,650.419109486436
12950,1134.142,128.247,7.14207784414805,6.99599050814172,0.549342969134983,2.85308246501542,2.28093417417418,0.999580504563411,50.6110661842319,323.064547601972,650.6166369771
12951,768.044,127.421,6.99599050814174,6.95093145678204,0.598717757048901,2.09765697764136,2.09251481480276,0.999429432415765,37.2125127021965,323.210634937979,650.910840881437
12952,378.167,126.276,6.95093145678203,6.88847066524834,0.675887144909931,1.15925667900387,1.85274541535704,0.99896756680728,20.5570517084668,323.255693989338,651.001584878816
12953,102.798,124.095,2.21912221528651,6.76949513133131,0.766405296265078,0.355572406124541,1.63010563631706,0.996634004625582,6.29117287348484,323.318154780872,651.127374076152
12954,4.924,121.075,0.110162425071312,6.60475138422933,0.795829483234684,0.0187888875548574,1.47480116412185,0.936299843682002,0.310306105796707,318.767781864827,641.963421096464
12955,0,117.781,0,6.42506068788697,0,0,0,0,0,312.273192905669,628.884029815308
12956,0,108.701,0,5.92973842838829,0,0,0,0,0,305.848132217782,615.944660862088
12957,0,100.657,0,5.49093091127294,0,0,0,0,0,299.918393789394,604.002816722678
12958,0,94.785,0,5.1706079698879,0,0,0,0,0,294.427462878121,592.944682891889
12959,0,91.833,0,5.00957368464119,0,0,0,0,0,289.256854908233,582.531644403245
12960,0,89.317,0,4.87232359599596,0,0,0,0,0,284.247281223592,572.442911338651
12961,0,89.426,0,4.87826964514633,0,0,0,0,0,279.374957627596,562.630584929513
12962,0,91.835,0,5.00968278646046,0,0,0,0,0,274.49668798245,552.806283828227
12963,0,98.552,0,5.37610124648829,0,0,0,0,0,269.487005195989,542.717331044511
12964,16.75,112.651,0.38355136204577,6.14521452145214,0.811178143612409,0.0624468503853807,1.51571596747838,0.980834020180369,0.990493906732108,264.110903949501,531.89045158961
12965,187.909,123.488,3.90784220631114,6.73638272918201,0.732055351435197,0.625247087972412,1.70908041515605,0.998085788646906,9.98750747761389,258.349240790094,520.287092644801
12966,528.787,129.501,9.69746484352408,7.06439734882579,0.641135845642383,1.54980216578748,1.95367791612956,0.999227736868159,24.6559247661511,255.520700267224,514.5907216372
12967,941.046,132.861,15.4943058028728,7.24768840520416,0.572876202005416,2.47550995022994,2.18709547062528,0.999516521808295,39.5855961606561,258.153767761922,519.893431362084
12968,1269.436,136.474,19.5255139268767,7.44478084172053,0.533952292530544,3.11926070469557,2.34676401306265,0.99961630168569,50.6278999381899,266.400385159591,536.501216145447
12969,1455.664,138.744,21.6372401981518,7.5686114065952,0.515715269261186,3.45648600751819,2.42984263899196,0.99965373646192,57.2776058225564,278.481118244747,560.830490250033
12970,1559.224,135.805,22.7599847945075,7.40828628317377,0.506542983264884,3.63577907767066,2.47388355389026,0.999670811936392,61.6407380396815,292.549747036303,589.163168716873
12971,1577.655,133.409,22.3051798984833,7.27758230368491,0.505076361334076,3.66508257170044,2.48107365706183,0.999673443899047,63.6139200361999,307.901445547637,620.079809157519
12972,1509.576,130.172,7.27758230368494,7.10100100919183,0.511174087814442,3.5444078165839,2.45145000067436,0.999662325799902,62.8677323649196,322.929043142435,650.343745827595
12973,1337.696,127.896,7.1010010091918,6.97684313885934,0.527451895643903,3.23663645205376,2.37571895715743,0.999630216401497,57.4211270009494,323.105624436929,650.699361226527
12974,1068.5,126.126,6.97684313885935,6.88028802880288,0.557130395729373,2.72435758992671,2.24900726079204,0.999560683561251,48.3378498769452,323.229782307261,650.949401587345
12975,732.425,125.316,6.88028802880285,6.83610179199738,0.604449392779108,2.01861830543774,2.0726264047367,0.999407091934586,35.8153734443061,323.326337417318,651.143853010301
12976,371.135,123.747,6.83610179199741,6.75051141477784,0.677667047027995,1.14054246756693,1.84784781717825,0.998950626470894,20.2281066360758,323.370523654123,651.232839254705
12977,100.018,120.754,2.16242371559313,6.58724054223604,0.767668130160687,0.346518122437884,1.62728045317642,0.996546053447752,6.13161914212513,323.456114031343,651.405208905902
12978,4.202,117.379,0.0932734158553777,6.40313122221313,0.789202877700218,0.0160918518051537,1.47022659024896,0.925623533650589,0.262831709687925,319.0312972047,642.494112147191
12979,0,112.918,0,6.15977961432507,0,0,0,0,0,312.721439398342,629.786749187533
12980,0,104.293,0,5.68927801871096,0,0,0,0,0,306.561659784017,617.381627279418
12981,0,97.731,0,5.33131494967679,0,0,0,0,0,300.872381765306,605.924044084862
12982,0,92.145,0,5.02659356844775,0,0,0,0,0,295.541066815629,595.187359329535
12983,0,87.443,0,4.77009519133732,0,0,0,0,0,290.514473247181,585.064350081911
12984,0,84.254,0,4.59613234050678,0,0,0,0,0,285.744378055844,575.457900490073
12985,0,83.243,0,4.54098137086436,0,0,0,0,0,281.148245715337,566.201793038238
12986,0,82.881,0,4.52123394157598,0,0,0,0,0,276.607264344473,557.056753602566
12987,0,84.41,0,4.60464228241006,0,0,0,0,0,272.086030402897,547.951483327974
12988,14.769,87.545,0.338275142208013,4.77565938412023,0.811701569925183,0.0552166107690349,1.51086280365468,0.978324365483205,0.878783561423566,267.481388120487,538.678237784625
12989,177.403,94.373,3.70594164200211,5.14813299511769,0.735885646492967,0.593005229799166,1.70000733962599,0.997981712446801,9.55214502465286,263.044003878575,529.741831627162
12990,503.152,102.637,9.29662673713945,5.59894171235305,0.646542567863811,1.48579161970151,1.93727574831016,0.999194466398642,23.9003860302807,261.601812525459,526.837416100895
12991,881.431,108.515,14.7066538729621,5.91959195919592,0.581205907511886,2.34972842058945,2.15569471665305,0.999490641103968,38.0590258846074,265.299497550245,534.284149000821
12992,1212.163,111.591,18.8421090191881,6.08739055723754,0.540150493204287,3.01012656639335,2.31980272583534,0.999602390448412,49.5101809975299,274.086559464012,551.980329883806
12993,1453.863,114.19,21.608389698254,6.22916837138259,0.515955575453391,3.45187882016774,2.4287098175059,0.999653274307518,57.9916054328822,286.841277925962,577.666936764385
12994,1578.616,113.707,22.9596875416569,6.2028202820282,0.504947292389659,3.66766996253487,2.48170841309172,0.999673674270992,63.1184474893176,302.220499252834,608.639005142941
12995,1597.166,110.629,11.2292589336582,6.03491258216731,0.503496600112188,3.6968471933286,2.48886521165046,0.999676249784831,65.2070970181725,318.977366512462,642.385501636153
12996,1511.857,107.222,6.03491258216729,5.84905763303603,0.51097958216548,3.54821036955132,2.45238403898143,0.999662687679243,63.0448495401965,324.171712863953,652.846346626997
12997,1328.691,105.751,5.84905763303601,5.76881324496086,0.528366104849253,3.21994420712225,2.37160380458901,0.999628299437103,57.2250832927851,324.357567813084,653.220638151297
12998,1063.697,104.456,5.76881324496088,5.6981698169817,0.557725741934172,2.71467453362216,2.24660302847955,0.999559116549899,48.2474612427871,324.437812201159,653.382241565517
12999,726.661,105.039,5.6981698169817,5.72997299729973,0.60540572256448,2.00559090111293,2.06934440391683,0.999403240674047,35.6429917572043,324.508455629139,653.524509697002
13000,363.271,105.595,5.72997299729974,5.76030330305758,0.67968719712328,1.11944892012058,1.84231922050822,0.998930853339734,19.8843533910992,324.476652448821,653.460461572943
13001,98.517,105.559,2.13158867499434,5.75833947031067,0.768358654692628,0.341594020273263,1.62573678671788,0.996496264561867,6.05256284729757,324.446322143063,653.399379657031
13002,3.722,102.519,0.082001330596417,5.59250470501596,0.783047217666557,0.014291792575602,1.46678790502929,0.916255776316758,0.231655756235111,320.819571347746,646.095500530963
13003,0,100.514,0,5.48313013119494,0,0,0,0,0,315.309067973327,634.997949901753
13004,0,95.303,0,5.19886534107956,0,0,0,0,0,309.825937842132,623.955525988186
13005,0,88.341,0,4.81908190819082,0,0,0,0,0,304.627072501052,613.485580246948
13006,0,82.811,0,4.51741537790143,0,0,0,0,0,299.807990592862,603.780476769339
13007,0,79.128,0,4.3165043777105,0,0,0,0,0,295.29057521496,594.682896664016
13008,0,76.862,0,4.19289201647437,0,0,0,0,0,290.97407083725,585.989929321827
13009,0,76.092,0,4.15088781605433,0,0,0,0,0,286.781178820775,577.545903744847
13010,0,75.588,0,4.12339415759758,0,0,0,0,0,282.630291004721,569.18647002983
13011,0,75.84,0,4.13714098682595,0,0,0,0,0,278.506896847123,560.882405533553
13012,13.448,76.962,0.307851294682545,4.19834710743802,0.811847120480688,0.0503581727534816,1.50736297022373,0.976233151267329,0.809310531354787,274.369755860297,552.550656427907
13013,162.334,81.753,3.41341091331948,4.4597005155061,0.741551870167722,0.546290480398734,1.68672577460054,0.997809123319498,8.91386808770851,270.479260047542,544.715623705632
13014,473.975,88.296,8.83384325856946,4.81662711725718,0.652918040337204,1.41188890758161,1.91827810702731,0.999152302232946,23.0271357687423,269.432970445355,542.608510971252
13015,860.479,93.986,14.4210553168033,5.1270217930884,0.584291403459628,2.30412068207882,2.14428940454361,0.999480558859788,37.8521893656607,273.450186586668,550.698744564728
